id,text,sentiment,relevance,evaluation_type,source,split_id
candidate_30916,Sadyang mas ginusto ko lang na manatili sa background kaysa maging sentro ng atensyon.,neutral,general,general,tagasenti,train_24518
candidate_3232,Ang desisyon na bigyan ng deadline ang MILF ay nakapagkasunduan umano matapos ang pulong ng National Security Council nitong Miyerkules ng gabi.,neutral,general,general,tagasenti,train_24519
candidate_8598,Nawala ang kanyang singsing sa loob ng kwarto.,neutral,general,general,tagasenti,train_24520
candidate_33210,"Nag-file ako ng early dismissal para makaabot sa flight, na-delay naman ng limang oras yung eroplano.",negative,general,general,tagasenti,train_24521
candidate_9401,sira di ma charge at useless yung lagayan ng battery sa likod nka bili tuloy ako ng apat na batter ending wala pala function yun so dissapointed di ko mapang regalo,negative,general,general,tagasenti,train_24522
candidate_16502,pangalawang beses na nag order dito. nakakadismaya lang kasi may damage ung isang item. sana next time maayos na ang ibigay.,negative,general,general,tagasenti,train_24523
candidate_24564,i'm so disappointed. hindi na follow yung color na inorder ko at may damage pa yung isang bottle.,negative,general,general,tagasenti,train_24524
candidate_14226,oops sorry for late rate but it s super nice i like it so much love it medyo manipis lang iyong pillow but it s fine good job thank you seller and delivery man of shoppee,positive,general,general,tagasenti,train_24525
candidate_3659,Malinaw ang tubig sa pool kaya imposibleng may mag-alinlangan na lumangoy at magbabad dito maghapon.,positive,general,general,tagasenti,train_24526
candidate_19164,"Batay talaan ng DTI, umabot sa P9.43 bilyon ang pumasok na puhunan sa Bulacan noong 2008, mas mataas kumpara sa P9.34-B na naitala noong 2007.",positive,general,general,tagasenti,train_24527
candidate_22508,i felt so disappointed kasi sa description 3d pero ang binigay ordinary sock lang sana di na lang mgpost ng picture if hindi the same sa ipapadala,negative,general,general,tagasenti,train_24528
candidate_28671,Sana all laging nakakahanap ng sisisihin kapag pumalpak ang proyekto na pinangunahan niya mismong mag-isa.,negative,general,general,tagasenti,train_24529
candidate_21412,ang gaganda po ng bra sulit second order ko na to,positive,general,general,tagasenti,train_24530
candidate_13589,ka dismaya naman hinaloan ng isang pang girl yellow flowers pa sabi ko pang boys eh ramdoms for boykainis kayo,negative,general,general,tagasenti,train_24531
candidate_20637,"Maganda ilaw ng keyboard, matigas lang pindutin yung spacebar.",negative,general,general,tagasenti,train_24532
candidate_18201,Nagtambong bilang resource person ang municipal agriculturist nga si Waling-Waling Terania agud ipadangat sa konseho ang epekto sang El Nino phenomenon.,neutral,general,general,tagasenti,train_24533
candidate_34481,Sadyang maraming buwaya sa katihan na nag-aabang sa mga inosenteng mangungutang.,negative,general,general,tagasenti,train_24534
candidate_29632,Wala pang ilaw sa banyo kaya kinailangan kong gumamit ng flashlight mula sa telepono.,negative,general,general,tagasenti,train_24535
candidate_817,"Kapag napindot ba itong button, babalik sa umpisa ang video?",neutral,general,general,tagasenti,train_24536
candidate_30419,Hindi ko maitatangging walang saysay ang pagpupulong natin dahil hindi tayo nakabuo ng anumang kongkretong hakbang.,negative,general,general,tagasenti,train_24537
candidate_33622,Iniwan ng dating umuupa ang kanyang washing machine para sa amin.,positive,general,general,tagasenti,train_24538
candidate_2215,wala namang problem sa item at salamat sa freebies,positive,general,general,tagasenti,train_24539
candidate_19665,Ang problema ay completely different ang Penn sa Penn State University dahil magkaiba sila ng schools sa bawat dulo ng mismong state nila para sa akin.,negative,general,general,tagasenti,train_24540
candidate_34518,Talagang kumukulo ang dugo ko sa mga drayber na walang pakialam sa batas trapiko.,negative,general,general,tagasenti,train_24541
candidate_18964,order is black. received is red? anyare seller? naubusan ba? anyways type ng mama ko yung tela so bbigay ko nlng sknya. pls paki double check nmn item nio.,negative,general,general,tagasenti,train_24542
candidate_11859,"Para iwasan ang abala, sinigurado nilang hindi magkakaroon ng error ang aplikasyon bago ito inilabas.",positive,general,general,tagasenti,train_24543
candidate_14351,"Ayon sa ilan, tumatawa si Binay sa mga isyu na sa tingin nila ay walang kwenta.",neutral,general,general,tagasenti,train_24544
candidate_28791,"Ang yaman mo tingnan sa suot mo, sana lang bayad na 'yan.",negative,general,general,tagasenti,train_24545
candidate_12324,"LP bet Mar Roxas at the airport, on the way to voting precinct in Roxas City in Capiz",neutral,general,general,tagasenti,train_24546
candidate_29409,Naubusan kami ng uling habang nag-iihaw kami sa labas ng bahay.,negative,general,general,tagasenti,train_24547
candidate_17926,"Okay naman thesis defense, na-mental block lang ako ng konti.",negative,general,general,tagasenti,train_24548
candidate_26820,"not accurate size..ordered size 42&41,it only fits for size 37..sayang lang di magamit..",negative,general,general,tagasenti,train_24549
candidate_1010,black maliit ang binigay sa akin na dalawang black useless lang din same sa isang seamless na black na binigay sa akin,negative,general,general,tagasenti,train_24550
candidate_13762,"You are an INC, and you are endorsing Mar Roxas because of faith and principle.",positive,general,general,tagasenti,train_24551
candidate_28011,"ang ganda rin nito!! rubber siya pero for me mukhang okay naman yung quality will order again ibang variation naman hehe. sa sizing naman na 'to, nagstick lang ako sa size ko tho it depends pa rin siguro sa paa niyo. mahaba at payat yung paa so i decided not",positive,general,general,tagasenti,train_24552
candidate_32382,Buti pa kuko mo sa kamay manikyurada habang yung trabaho mo mukhang tinamad gawin.,negative,general,general,tagasenti,train_24553
candidate_19893,"'GIVE IT UP, MAR, IF YOU CHEAT YOU’LL DESTROY THIS COUNTRY' - An Open Letter To Mar Roxas",negative,general,general,tagasenti,train_24554
candidate_22029,dapat ang rating dto 00000 angganda ng order ko dumating madam naman maayus ang bayad ko po bakit need nyo mag ganito ng order pag wala kang ganyan item wag mona po pilitin kasi sayang naman po ang pera na binabayad sa order worst order in the shoppee ang pangit,negative,general,general,tagasenti,train_24555
candidate_31919,Ginagabayan nang husto ng ilaw ng tahanan ang bawat desisyon ng mga kabataan sa loob ng pamilya.,positive,general,general,tagasenti,train_24556
candidate_25342,Sumama si Jolo Revilla sa kampanya ni Binay.,neutral,general,general,tagasenti,train_24557
candidate_13047,"May pahayag na hindi maganda ang lahat ng supporters nina Mar, Poe, at Binay.",neutral,general,general,tagasenti,train_24558
candidate_28838,Ang bilis mong umuwi kapag tapos na ang kainan.,negative,general,general,tagasenti,train_24559
candidate_25237,nice purchase napalitan ko na yung luma,positive,general,general,tagasenti,train_24560
candidate_8590,wrong item di naman to korean diaper bat ganito plastic cya pero ung order ko nung una ok naman hyysss ang nipis pa di ko malaman rin kung medium to kase parang small pa ano ba yn seller bakit kase di kau nag rereply ee para naman bago nio ma ship ma,negative,general,general,tagasenti,train_24561
candidate_33819,Inubos ko ang kape sa tasa.,neutral,general,general,tagasenti,train_24562
candidate_550,sakto lng yung size niya sa price niya maliit lang siya parang light pink lang siya tnx sayo seller walang damage yung items,neutral,general,general,tagasenti,train_24563
candidate_7321,Administrasyon may napipisil ng pambato sa senatorial race sa 2010 polls,neutral,general,general,tagasenti,train_24564
candidate_24151,Wala rin umanong silbi ang mga ginagawang pagbatikos ni Ramos sa administrasyong Arroyo dahil hanggang ngayon ay nananatili itong kaalyado ng gobyerno.,negative,general,general,tagasenti,train_24565
candidate_3959,Roxas pinagsusumite ng dokumento sa umano&#39;y P1.4B irrigation project anomaly,negative,general,general,tagasenti,train_24566
candidate_1370,i ordered black white ok yung black but itong white left side lang ang gumagana ok naman ang charging pero sira talaga ung right didnt get refund kahit niraise na sa seller,negative,general,general,tagasenti,train_24567
candidate_2347,"Ang husay mong magbigay ng direksyon sa mga plano natin, puro drawing na lang walang ni isang natuloy.",negative,general,general,tagasenti,train_24568
candidate_33977,Magsisimula ang shift niya sa trabaho ng alas onse.,neutral,general,general,tagasenti,train_24569
candidate_34011,Ipapatupad ang bagong batas simula bukas.,neutral,general,general,tagasenti,train_24570
candidate_23289,Isang bagong batas ang inilabas patungkol sa trapiko.,neutral,general,general,tagasenti,train_24571
candidate_20505,did not arrive y ur like that you did not give me the right order i must have a mist spray but nothing arrive yun pa nman ang important paasa i am not that happy kahit may pa free pa kayo mali mali nman ang dumating also ang tigas nah and dry nang glue for eyelash sana,negative,general,general,tagasenti,train_24572
candidate_4555,pero napaka delay nya sa games not recommend for gaming po hindi ko alam bat recommended for gaming to grabe ang delay,negative,general,general,tagasenti,train_24573
candidate_1030,May nagsasabi na pinapakita ni Mar Roxas na threatened siya kay Duterte.,neutral,general,general,tagasenti,train_24574
candidate_30697,"Hindi ko naman sinasabing hindi ko kukunin bukas, kailangan ko lang ng oras mag-isip.",neutral,general,general,tagasenti,train_24575
candidate_10489,"Dahil dito, magsasagawa umano ng imbestigasyon ng DOH kung dito na nahawa ng A(H1N1) virus ang dayuhan.",neutral,general,general,tagasenti,train_24576
candidate_31451,Magdilang-anghel sana ang aking guro na makakapasa ako sa huling eksaminasyon.,positive,general,general,tagasenti,train_24577
candidate_3692,Baka sakaling bukas pa ang tindahan kahit gabi na.,neutral,general,general,tagasenti,train_24578
candidate_27132,"ang ganda po ng item sulit n sulit ang price m, malaki dn sya,thank you seller at kay kuya rider,",positive,general,general,tagasenti,train_24579
candidate_22105,ndi po nailaw ang kulay blue nakaorder na ako nung una okay naman po pero nitong huli ganyan po ang ilaw nya,negative,general,general,tagasenti,train_24580
candidate_19322,right color kaso big size pala sya unlike sa biniling size 25 sa iba na sakto sa baby ko,neutral,general,general,tagasenti,train_24581
candidate_25255,not true to size. hindi din nakaindicate na we should size up atleast 1 or 2. buti na lang kasya sa nanay ko kundi ano gagawin ko dito,positive,general,general,tagasenti,train_24582
candidate_30937,"Sadyang mahirap kapag isang kahig, isang tuka ang sitwasyon ng buong angkan.",negative,general,general,tagasenti,train_24583
candidate_29870,Nag-reply ang professor tungkol sa thesis natin.,positive,general,general,tagasenti,train_24584
candidate_23916,"Una rito, inalerto ng Armed Forces at Philippine National Police ang kanilang mga tauhan sa Mindanao sa anumang pag-atake ng mga terorista ngayong Semana Santa.",neutral,general,general,tagasenti,train_24585
candidate_10240,"If Binay made a good VP, he'd surely be a great president! Good Lord ?",positive,general,general,tagasenti,train_24586
candidate_4374,"Maganda yung coverage ng foundation na ito sa mukha ko, pero nagiging oily ako pagkalipas ng tatlong oras na gamit.",neutral,general,general,tagasenti,train_24587
candidate_18398,"Kung si Binay estudyante, bagsak na yan sa exam. Not following the instructions eh. Yes or No nga, nag-explain pa din.",negative,general,general,tagasenti,train_24588
candidate_25552,"Mura itong nabili kong horror movie sa sale, may ilang magandang jumpscares pero puro cliches lang talaga ang buong kwento.",neutral,general,general,tagasenti,train_24589
candidate_23031,Itinaas ng crane ang mga semento papunta sa third floor.,neutral,general,general,tagasenti,train_24590
candidate_19827,"Pwede na kwentuhan, paulit-ulit na lang pinag-uusapan.",negative,general,general,tagasenti,train_24591
candidate_27785,may ibang may damage at may mga hindi pantay pantay ung gupit,neutral,general,general,tagasenti,train_24592
candidate_31449,Hindi na niya naramdaman ang lindol dahil isa siyang tulog-mantika.,neutral,general,general,tagasenti,train_24593
candidate_16577,wow ang ganda ng quality nito super sakto sa mga gamers like me grabe feeling ko professional gamer na ako kapag gamit ko to tapos yung latency niya grabe super satisfied ako nakakatuwa sulit na sulit ang bayad ko ang bait pa ni seller at super responsive din maraming salamat,positive,general,general,tagasenti,train_24594
candidate_12902,Kahit kailan talaga ay wala kang maayos na naibahagi sa grupo nating ito.,negative,general,general,tagasenti,train_24595
candidate_16483,"Garbage at waste of money itong bed kasi sumingaw agad ang hangin, zero stars talaga ang tunay na rating na deserve nito para sa akin.",negative,general,general,tagasenti,train_24596
candidate_15819,"Mula sa Bicol region, nanumpa rin sa NP ang ilang lokal na lider mula sa Tarlac, Nueva Ecija at Benguet.",neutral,general,general,tagasenti,train_24597
candidate_33481,Natapos ang pagpupulong namin ng walang pagtatalo.,positive,general,general,tagasenti,train_24598
candidate_28935,"Bilib ako sa yaman mo, kaya mo palang gastusin ang pera ng ibang tao para sa'yo.",negative,general,general,tagasenti,train_24599
candidate_12527,Napapanood ko ang campaign ad ni Binay. May mensahe ito tungkol sa kahirapan.,neutral,general,general,tagasenti,train_24600
candidate_10389,"Napakaganda ng Downton Abbey! Nakakahinayang lang na huli na nang mapanood ko ito, pero sobrang nakaka-engganyo talaga ang takbo ng istorya.",positive,general,general,tagasenti,train_24601
candidate_33715,Nakapasok agad ang pera sa account ng supplier.,positive,general,general,tagasenti,train_24602
candidate_12822,Ibinaba ng tindero ang mga sako ng bigas.,neutral,general,general,tagasenti,train_24603
candidate_7847,okay naman siya kaso hindi maganda ang pag ka pack niya nayupi ang cartoon ng phone sana next time maayos na kakarating lang today sana tumagal siya sakin at sana maganda naman quality niya,neutral,general,general,tagasenti,train_24604
candidate_33052,"Hindi naman sa hindi ako interesado, sadyang wala lang akong oras sa ngayon.",neutral,general,general,tagasenti,train_24605
candidate_7072,": May excellent memory si Grace Poe! Di ba tinulungan ng tatay nya ang bansa noon 2004, at naglingkod nang tapat?",positive,general,general,tagasenti,train_24606
candidate_34553,Hindi makakatulong ang pagiging matigas ang leeg kung gusto nating malutas ang problemang ito.,negative,general,general,tagasenti,train_24607
candidate_32879,"Medyo maulan kaninang umaga, pero umaliwalas din kaya nakapag-outdoor activities kami.",positive,general,general,tagasenti,train_24608
candidate_10923,Idinagdag pa niya na paglapastangan sa demokratikong proseso ng halalan ang basta na lamang ipagpaliban ang eleksyon para mapagbigyan ang kagustuhan ng isang grupo.,negative,general,general,tagasenti,train_24609
candidate_14456,very disappointed sa shop na to wag kayo bili dto.ayaw nila palitan ang d gumagana na inorder ko.may defect yung item n binigay hindi gumagana,negative,general,general,tagasenti,train_24610
candidate_15682,"Suportado ko ang Only Binay, magaling siyang lider.",positive,general,general,tagasenti,train_24611
candidate_16220,hindi ko pa sya ntatry and i hope gumagana nmn... thank you seller sa mga item na bngay mo..sobrang ngustuhan ko talaga kaya may mga inorder ulit ako sa shop mo..,positive,general,general,tagasenti,train_24612
candidate_24135,Maaari namang makuha ang schedule ng oath-taking sa ibang rehiyon sa website ng Board of Nursing sa (www.bonphilippines.org).,neutral,general,general,tagasenti,train_24613
candidate_12200,Presidentiable Mar Roxas offered 100M to ALDUB for campaign which was rejected. Ano ka hilo?,negative,general,general,tagasenti,train_24614
candidate_13922,"wow hnd po aq ngkamali ng order for the 1st timeganda ng tela,malambot, stretchable ciapang malakasanat nkaka sexythank u seller sa uulit po",positive,general,general,tagasenti,train_24615
candidate_9887,"ANCALERTS: 'Don't cheapen the presidency,' Duterte tells Poe's camp",neutral,general,general,tagasenti,train_24616
candidate_25564,"""I don't want to talk about politics right now. 'Di naman ito makatutulong magbigay ng pagkain sa mga nagugutom ngayon panahon na ito,"" aniya.",negative,general,general,tagasenti,train_24617
candidate_18095,Masyado nang luma ang typical 60s album na ito dahil puro pretentious filler ang kanta maliban sa dalawa kaya mas okay pa ang anthology album.,negative,general,general,tagasenti,train_24618
candidate_26413,2nd time ordering to this shop and pramis hindi nakakabigo mabilis pa yung pagship at ang ganda ng quality thank u shopee,positive,general,general,tagasenti,train_24619
candidate_2956,Binay hits rising poverty in E. Visayas Manila News Asia,neutral,general,general,tagasenti,train_24620
candidate_13878,Kumpiyansa naman si La Union Rep. Victor Ortega na makukuha ni Teodoro ang suporta ang mga Ilocano partikular sa kanyang lalawigan.,positive,general,general,tagasenti,train_24621
candidate_12054,Magandang resource itong libro dahil madali siyang basahin at sobrang interesting nito kaya naging interesado rin akong matuto nang mas marami pa tungkol sa topic.,positive,general,general,tagasenti,train_24622
candidate_13823,"Post from the future. ""Natalo si Mar Roxas sa halalan 2016.""",neutral,general,general,tagasenti,train_24623
candidate_22835,0 am pangit walang sticker ndi pa responsive ung seller green bnli q pero ung takip blue ee di wow pag may nega comments talaga dpt ndi na tinatangkilik ehh kaka disspoint,negative,general,general,tagasenti,train_24624
candidate_22446,i m not sure sana di magusot pag nilalakad overall the item itself is good i really love it ang ganda nya sa personal dasurb koto hahahahaa ty seller definitely will buy again mejo natagalan lanh sa shipping worth the wait naman tnx medyo may allowance pa ung 36 since 35,positive,general,general,tagasenti,train_24625
candidate_13040,maganda sana kaso yong pag wrap nadidi form yong item bit diappointted yong mga bow nadis form kasi maliit yong pinaglagyan nasira din yong ibang pin,negative,general,general,tagasenti,train_24626
candidate_5377,May paalala kay Sec. Mar Roxas tungkol sa paggamit ng impluwensya.,neutral,general,general,tagasenti,train_24627
candidate_29670,Natapon ang kape sa ibabaw ng laptop at bigla na lang itong hindi nagbukas.,negative,general,general,tagasenti,train_24628
candidate_5833,good okay naman sya hindi ako allergy at maganda sya sa labi di agad nagfafade thank you so much ky seller nextime po ulit godbless po,positive,general,general,tagasenti,train_24629
candidate_14623,"Para naman kay Biazon, hindi dapat limitahan sa tatlong araw ang gagawing pagpigil kay Paule sa Senado.",neutral,general,general,tagasenti,train_24630
candidate_9802,Inalalayan ko ang matanda sa pagtawid kaya natuwa siya pero na-late ako sa trabaho.,neutral,general,general,tagasenti,train_24631
candidate_21315,9 10 yippies just got this product this morning and i m very amazed because it s very secured also the color is so beautiful i forgot na bilhan yung kapatid ko kaya i ll order againn antagal din bago malowbat so worth it,positive,general,general,tagasenti,train_24632
candidate_21340,ask the yellow army and they'll tell you that that's a smear job against Mar Roxas,neutral,general,general,tagasenti,train_24633
candidate_3888,Tatlong patak ng pangkulay ang ginamit para maabot ang tamang kulay.,neutral,general,general,tagasenti,train_24634
candidate_27435,the nails all look so pretty slight color differences with the pictures on shopee but i expected it my order came with free nail files and nail jelly adhesives so that definitely was a plus thank you seller,positive,general,general,tagasenti,train_24635
candidate_2465,nice maganda siya mabilis mag connect at maganda yung sound pero mag ingat lang sa paghawak kasi ma tatouch mo yung sensor at mag pa play pause siya but this is only the first use i don t know if it s really good until it last long or ma try ko siya,positive,general,general,tagasenti,train_24636
candidate_28623,Salamat sa mabilis mong pag-reply tatlong araw matapos kong kailanganin ang sagot mo.,negative,general,general,tagasenti,train_24637
candidate_4809,very good thank you seller full charge cya ng dumating kya natuwa at naexcite agad aku itest cya and mas natuwa aku kc mlakas cya di cya sabog ang cute ng lalagyan nya perfect cya pra skn....i recommend this shop thank you,positive,general,general,tagasenti,train_24638
candidate_4410,ang ganda fits me well speed lang ang transaction at delivery kaso wala man lang ibang balot aside sa j t packaging ksjdjs,neutral,general,general,tagasenti,train_24639
candidate_1422,some lose threads here and there but not really a problem the color and the look is as it is in the picture catalog and had a pleasant surprise that the lace is on the sides,neutral,general,general,tagasenti,train_24640
candidate_16581,Ngunit idinepensa ni Estrada ang desisyon ni Villar na ipaubaya sa kanya ang pamamahala sa sesyon at hindi direktang komprontahin sina Lacson at Madrigal.,neutral,general,general,tagasenti,train_24641
candidate_27164,"wla naman sa product nyo yung ganitong design, white ung order pero not floral, wla naman kayo floral na design sa picture eh, disgusting!!!",negative,general,general,tagasenti,train_24642
candidate_24342,Si Ronnie Puno ang campaign adviser ni Binay.,neutral,general,general,tagasenti,train_24643
candidate_25724,"Salamat sa pagiging mentor ko, tinuruan mo ako kung paano magmukhang tanga sa harap ng maraming tao.",negative,general,general,tagasenti,train_24644
candidate_3434,finally dumating narin na stuck sa soc3 kasura nung 2 2 ko pa to inorder dumating 10 na i like it ang ganda mukhang mamahalin glad i chose white well packed nman kahit nayupi ung karton doesn t matter tatapon q rin naman un,neutral,general,general,tagasenti,train_24645
candidate_34684,Umuwi siyang lawit ang dila mula sa pamimili ng mga kagamitan sa kabilang lalawigan.,neutral,general,general,tagasenti,train_24646
candidate_5806,Tangina. Patakbuhin niyo na si Grace Poe kung si Binay lang mananalo.,negative,general,general,tagasenti,train_24647
candidate_31027,Hindi madali ang maging itim na tupa na laging sinisisi sa mga problema.,negative,general,general,tagasenti,train_24648
candidate_11291,"Ang desisyon ay nabuo matapos ang masusing pag-aaral at pagbibigay konsiderasyon sa iba't-ibang panawagan para sa katarungan, kapayapaan, at kaunlaran sa Mindanao.",positive,general,general,tagasenti,train_24649
candidate_14273,1 10 wla png 5mins n ginagamit pg uminit n ung motor humihinto n ung suction mode w8 ka ulit n lumamig pra gumana ulit ang hassle di n ako nagrequest ng return refund bka kc lalo lng akong ma stress ky seller kc upon reading 1 rates ung iba di n nabalik ung pera,negative,general,general,tagasenti,train_24650
candidate_12049,18 Pinoy seamen nadagdag sa listahan ng mga bihag sa Somalia,negative,general,general,tagasenti,train_24651
candidate_5573,Araw-araw ko itong suot ngunit hindi man lang numipis ang swelas.,positive,general,general,tagasenti,train_24652
candidate_26002,"Maganda ang paggamit ng mga bata sa kampanya, nagbibigay inspirasyon.",positive,general,general,tagasenti,train_24653
candidate_15301,mganda ung mittens at shoes kaso ung cap ang pangit wla nmn yun s choices at basta basta lng nlagay ndi man lng pinlastic ng maayos gusot gusot pa,neutral,general,general,tagasenti,train_24654
candidate_22151,hindi po sya yung actual na nasa picture thought it was hindi pa ngrereply yung seller pagtinanong add 2 sizes kayo kasi maliit pagdating,neutral,general,general,tagasenti,train_24655
candidate_7269,Inaasahan din na 20 porsyento ang itataas sa singil sa pamasahe sa mga air-conditioned buses.,negative,general,general,tagasenti,train_24656
candidate_27641,ok na ok cya gumagana lahat kaso my crack sa loob nung saan i lagay ung leeg nang fan pero ok nmn pati ung ilaw isa lang pina andar ko hehe sana mg tagal,positive,general,general,tagasenti,train_24657
candidate_25322,terible pa g oppo di ko magamit sa samsung ko nkalagay ay micro usb tpos pang oppo ung binigay hndi sya universal dko na ginamit,negative,general,general,tagasenti,train_24658
candidate_9513,"i order 3 pro 2 lng dumating,,ty nlng porket dko na video ng inopen,,charge to experience pro sna dobol check nyo rin parcel nyo send pics or video bago kayo mag ship",negative,general,general,tagasenti,train_24659
candidate_26992,Binay: Ginawa para sa lahat lahat ng pera. Tangina mo supot ka.,negative,general,general,tagasenti,train_24660
candidate_9136,anyare na sa botante? 31% si Binay 5% si Miriam. ayos lang din kung si Duterte.,neutral,general,general,tagasenti,train_24661
candidate_10046,thought standard ang size sa lahat ng bike. hindi pala kc hindi talaga magfit sa upuan ng bike ko. ginawan ko na lang ng paraan. halos mawarak na po. haha. salamat na lang po.,positive,general,general,tagasenti,train_24662
candidate_7634,alcohol ang amoy. super bilis mawala ng amoy. bili na lng kau sa ibang store ung tig 160 ang price mas ok pa un nagtatagal amoy. sa bagay what do you expect sa price,negative,general,general,tagasenti,train_24663
candidate_22544,"""The deliberations will probably resume in July after President (Gloria Macapagal) Arroyo's SONA (State of the Nation Address),"" paliwanag ni Ocampo.",neutral,general,general,tagasenti,train_24664
candidate_7536,Nakakaubos ng pasensya yung mga empleyadong di alam ang kanilang ginagawa.,negative,general,general,tagasenti,train_24665
candidate_1565,6 10 ok nmn for its price medyo manipis siya ung mga panties subra nipis parang stockings promise ung ok ung bra straps,neutral,general,general,tagasenti,train_24666
candidate_8572,ang pangit lng akala ko yong pink is yong pink tlga na kulay iba pala tas d ko pa gusto yong kulay shades wala kasing naka sulat ng every lip balm kung ano name,negative,general,general,tagasenti,train_24667
candidate_20034,10 10 i love it akala ko maliit lng pero anlaki pala love it will buy again for sure,positive,general,general,tagasenti,train_24668
candidate_32759,"Honestly, medyo clichè yung story, pero na-hook pa rin ako sa mga character.",positive,general,general,tagasenti,train_24669
candidate_28068,"LP twits Binay: Sa hinaba ng prusisyon, kulungan din ang bagsak: MANILA - A spokesman of the Lib... (via ABS-CBN)",neutral,general,general,tagasenti,train_24670
candidate_7382,wasak dumating yung black umbrella tanggal yung handle pinipilit kong ireturn wala dinaman ina accept refund ko kung may zero star lang dito itlog talaga tong rate na to! kainis sayang pera hindi maayos yung courier nila seller ayusin niyo pagka pack kung pwede ikarton niyo para di nawawasak payong,negative,general,general,tagasenti,train_24671
candidate_8218,Nasira ko ang paborito kong damit pero naitahi ko naman nang maayos.,neutral,general,general,tagasenti,train_24672
candidate_4404,thank you seller i received my order in a good condition sulit talaga at super satisfied po ako legit,positive,general,general,tagasenti,train_24673
candidate_26297,okey naman po medyo manipis lang yung square pants,neutral,general,general,tagasenti,train_24674
candidate_474,d sya gumana bebs kala ko ung battery may deperensya ung shaver tlga kc nakailang bili nako ng battery and then tinatry ko sya sa wall clock namen gumagana sya tapos nung tinray ko na sa shaver ayaw na gumana literal na,negative,general,general,tagasenti,train_24675
candidate_12829,sabi sa site 24 hours tapos hindi naman pala. napagod lang ang matanda naming kasama.,negative,general,general,tagasenti,train_24676
candidate_28093,"""Hihingi tayo maski compassion para makalaya siya ... Hindi maganda (ito) sa ating bansa,"" ayon kay Abaya sa panayam ng dzRB radio.",negative,general,general,tagasenti,train_24677
candidate_32976,"Hindi naman sa nagmamakaawa ako, medyo hindi lang talaga patas yung naging desisyon ng management.",negative,general,general,tagasenti,train_24678
candidate_4834,Kuya: mar roxas and donald trump both went to wharton and took bs economics. Voting for mar would mean voting for trump ?,neutral,general,general,tagasenti,train_24679
candidate_1708,good sound di naman sana agad masira,positive,general,general,tagasenti,train_24680
candidate_32569,Naghiwa ng karne ang tindero sa palengke.,neutral,general,general,tagasenti,train_24681
candidate_14828,"maayos naman ang black, naoopen sya pero yung talaga hindi sya mapindot. pina ayos ko pa sa papa ko naayos naman pero need mo pa sya ipush down para mag open. parang hindi paren automatic. i'm so dissapointed, para samen kasi yan ng kapatid ko tapos ang akin sira pa",negative,general,general,tagasenti,train_24682
candidate_21045,"si binay ay matapang, matangkad, laki sa hirap, at siya ay galing sa planetang tagumpay",positive,general,general,tagasenti,train_24683
candidate_30406,Imposibleng hindi bumagsak ang kalidad ng produkto kung wala namang regular na maintenance na ginagawa ang pabrika.,negative,general,general,tagasenti,train_24684
candidate_32974,"Sadyang maalat lang talaga yung luto niya para sa diet ko, hindi naman sa inaayawan ko.",negative,general,general,tagasenti,train_24685
candidate_18129,Nakakaantig ang librong ito tungkol sa giyera at pulitika kaya mas naintindihan ko ang Latin America; napakagaling ni Garcia Marquez para sa nobelang ito.,positive,general,general,tagasenti,train_24686
candidate_5911,"Astig kampanya ni Binay sa Lopez Quezon! Siya lang ang hindi nangakaw, linis at talagang maaasahan.",positive,general,general,tagasenti,train_24687
candidate_27417,receive items complete ty seller sa uulitinnn ty seller much appreciatedrecomended seller godblessssssss po,positive,general,general,tagasenti,train_24688
candidate_7587,"Di lang pala tumatakbo si Binay, naglalakad rin siya tungo sa tagumpay. Hanep!",positive,general,general,tagasenti,train_24689
candidate_5495,"""look at Davao"" for Duterte is no more valid than ""look at Makati"" is for Binay",negative,general,general,tagasenti,train_24690
candidate_34451,Napakahirap kausapin ng mga taong balat-sibuyas dahil konting puna lang ay umiiyak na.,negative,general,general,tagasenti,train_24691
candidate_5581,"Pamangkin din ni Cojuangco si Teodoro, na dating kasapi ng NPC bago lumipat sa Lakas-Kampi.",neutral,general,general,tagasenti,train_24692
candidate_24827,May nagsasabing ironic ang mga supporter ni Duterte na anti-Binay.,neutral,general,general,tagasenti,train_24693
candidate_16127,May bagong infomercial si Binay tungkol sa tax; may mga tanong kung saan kukuha ng pondo.,neutral,general,general,tagasenti,train_24694
candidate_11743,"i bought 2 pieces. same model, different color. but the grey one has color red battery/800mah while the black one has bl-5c battery/1000mah. magkaiba sila ng charger at pareho pa mabilis malobat. ano to lokohan?",negative,general,general,tagasenti,train_24695
candidate_27053,Ibang laptop sana ang pinili ko.,negative,general,general,tagasenti,train_24696
candidate_6604,Pinapansin na madalas sabihin ni Duterte ang 'I' sa kanyang mga talumpati.,neutral,general,general,tagasenti,train_24697
candidate_32116,Walang rason para hindi tayo magtulungan sa oras ng sakuna at kalamidad.,positive,general,general,tagasenti,train_24698
candidate_25574,"I'm not into VP Binay or what, but really people? Just because the media and other politicians has something to...",neutral,general,general,tagasenti,train_24699
candidate_16023,"Kung si Duterte daw ay hawak ng INC, si Roxas naman daw ay hawak ang VCM's. ?",negative,general,general,tagasenti,train_24700
candidate_3465,Laging maganda ang libro ni Nora Roberts pero nakakadismaya ito. Hindi makatotohanan ang kwento at parang minadali ang ending kaya hindi ko ito mare-recommend.,negative,general,general,tagasenti,train_24701
